Room ID,Room Number,Cost Center ID,Room Name,Room Function Notes,Notes,Area Import,Headwall Count,Bed Count,Bed Status,Air Tested,Floor Id
11745,2715,616,OFFICE - COORDINATOR,,,135,,,,,MER_2
11746,2716,616,OFFICE - MGR,,,172,,,,,MER_2
11747,2717,616,SOCIAL WORKERS,,,137,,,,,MER_2
11748,2718,616,SPEECH TREATMENT,,,143,,,,,MER_2
11749,2719,616,OCCUPATIONAL & PHYSICAL THERAPY WORKSPACE,,,312,,,,,MER_2
11750,FCM 2720,357,STAIR VESTIBULE,,,72,,,,,MER_2
11751,NRT 2721,2,STAIR,,,490,,,,,MER_2
11752,NRT 2-41,2,NRT,,,58,,,,,MER_2
11753,NRT 2-42,2,NRT,,,144,,,,,MER_2
11754,NRT 2-43,2,NRT,,,274,,,,,MER_2
11755,2722,616,EQUIPMENT STORAGE,,,142,,,,,MER_2
11756,2723,228,MECH,,,763,,,,,MER_2
11757,2724,616,NEUROPSYCH / PRIVATE TREATMENT,,,121,,,,,MER_2
11758,2725,616,NEUROPSYCH / PRIVATE TREATMENT,,,121,,,,,MER_2
11759,2726,616,NEUROPSYCH / PRIVATE TREATMENT,,,122,,,,,MER_2
11760,2727,616,NEUROPSYCH / PRIVATE TREATMENT,,,163,,,,,MER_2
11761,2728,616,SPLINT ROOM,,,169,,,,,MER_2
11762,2730,616,ACCESSIBLE STAFF TOILET,,,52,,,,,MER_2
11763,2731,616,ACCESSIBLE PATIENT TOILET,,,52,,,,,MER_2
11764,2732,616,CLEAN UTILITY,,,130,,,,,MER_2
11765,2733,616,STAFF LOUNGE,,,144,,,,,MER_2
11766,2734,616,SOILED UTILITY,,,98,,,,,MER_2
11767,2735,616,PHYSICAL THERAPY WORKSPACE,,,356,,,,,MER_2
11768,2736,616,GYM,,,2414,,,,,MER_2
11769,2737,616,PRIVATE TREATMENT/ ASSISTIVE TECH,,,131,,,,,MER_2
11770,2738,616,PRIVATE TREATMENT ROOM,,,123,,,,,MER_2
11771,2739,616,OCCUPATIONAL THERAPY,,,486,,,,,MER_2
11774,2742,616,RECEPTION,,,314,,,,,MER_2
11775,2743,228,MECH,,,812,,,,,MER_2
11776,FCM 2744,357,ACCESSIBLE WOMENS TOILET,,,49,,,,,MER_2
11777,FCM 2745,357,ACCESSIBLE MENS TOILET,,,99,,,,,MER_2
11182,L080A,213,PURCHASING,,,1077,,,,,MER_LL
11183,G107A,265,OFFICE,,,187,,,,,MER_GL
11186,FCM 1-02,357,CORRIDOR,,,1634,,,,,MER_1
11187,NRT 2-35,2,NRT,,,60,,,,,MER_2
11778,FCM 2746,357,CORRIDOR,,,870,,,,,MER_2
11780,FCM 2748,357,CORRIDOR,,,1494,,,,,MER_2
11781,2749,616,CORRIDOR,,,81,,,,,MER_2
11782,FCM 2750,357,SERVICE ELEVATOR LOBBY,,,258,,,,,MER_2
11783,FCM 2751,357,CORRIDOR,,,505,,,,,MER_2
11784,2752,616,CORRIDOR / OPEN AREA,,,1541,,,,,MER_2
11787,NRT 3701,2,ELEVATORS,,,836,,,,,MER_3
11793,FCM 3707,357,STAIR VESTIBULE,,,92,,,,,MER_3
11794,NRT 3708,2,STAIR,,,698,,,,,MER_3
11795,3710,617,ACCESSIBLE PATIENT ROOM,,,305,,,,,MER_3
11797,3711,617,ACCESSIBLE PATIENT ROOM,,,292,,,,,MER_3
11800,3713,617,NOURISHMENT,,,82,,,,,MER_3
11801,3714,617,ACCESSIBLE PATIENT ROOM,,,291,,,,,MER_3
11803,3715,617,EQUIPMENT STORAGE,,,75,,,,,MER_3
11804,3716,617,ACCESSIBLE PATIENT ROOM,,,295,,,,,MER_3
11806,3717,617,TUB ROOM,,,135,,,,,MER_3
11807,3718,617,STAFF LOUNGE,,,132,,,,,MER_3
11810,3720,617,STORAGE,,,67,,,,,MER_3
11811,3721,617,ACCESSIBLE ISOLATION ROOM,,,236,,,,,MER_3
11812,3721A,617,ACCESSIBLE PATIENT TOILET,,,82,,,,,MER_3
11813,3721B,617,ANTE ROOM,,,54,,,,,MER_3
11814,3722,617,CONFERENCE ROOM,,,214,,,,,MER_3
11815,3723,617,PATIENT LOUNGE / DINING,,,723,,,,,MER_3
11816,3724,617,ACCESSIBLE PATIENT ROOM,,,297,,,,,MER_3
11818,3725,617,ACCESSIBLE PATIENT ROOM,,,300,,,,,MER_3
11820,3726,617,ACCESSIBLE PATIENT ROOM,,,300,,,,,MER_3
11823,3727,617,NURSE STATION,,,154,,,,,MER_3
11824,3728,617,MEDS,ASK DIANE: ROOM NO,,90,,,,,MER_3
11825,3729,617,ACCESSIBLE PATIENT ROOM,,,299,,,,,MER_3
11827,3730,617,ACCESSIBLE PATIENT ROOM,,,297,,,,,MER_3
11829,3731,236,JANITOR,,,46,,,,,MER_3
11830,FCM 3732,357,VESTIBULE,,,81,,,,,MER_3
11831,NRT 3733,2,STAIR,,,439,,,,,MER_3
11832,3734,617,EQUIPMENT STORAGE,,,155,,,,,MER_3
11833,3735,617,ACCESSIBLE PATIENT ROOM,,,281,,,,,MER_3
11835,3736,617,ACCESSIBLE PATIENT ROOM,,,290,,,,,MER_3
11837,3737,617,ACCESSIBLE PATIENT ROOM,,,298,,,,,MER_3
11839,3738,617,ACCESSIBLE PATIENT ROOM,,,298,,,,,MER_3
11841,3739,617,ACCESSIBLE PATIENT ROOM,,,290,,,,,MER_3
11843,3740,617,SOILED UTILITY,,,99,,,,,MER_3
11844,3741,617,ACCESSIBLE PATIENT ROOM,,,312,,,,,MER_3
11846,3743,617,ACCESSIBLE PATIENT ROOM,,,357,,,,,MER_3
11848,3745,617,ACCESSIBLE PATIENT ROOM,,,347,,,,,MER_3
11850,3746,617,PHYSICAL THERAPY,,,424,,,,,MER_3
11851,3747,617,ACCESSIBLE PATIENT ROOM,,,358,,,,,MER_3
11853,3748,617,ACCESSIBLE PATIENT ROOM,,,349,,,,,MER_3
11855,3749,617,CLEAN UTILITY,,,159,,,,,MER_3
11856,3750,617,ACCESSIBLE PATIENT ROOM,,,361,,,,,MER_3
11858,3751,617,ACCESSIBLE PATIENT ROOM,,,363,,,,,MER_3
11863,3752,617,NURSE STATION,,,542,,,,,MER_3
11864,3753,617,MEDS,ASK DIANE: ROOM NO,,157,,,,,MER_3
11865,3754,617,STAFF TOILET,,,66,,,,,MER_3
11866,3755,617,ACCESSIBLE PATIENT ROOM,,,312,,,,,MER_3
11868,3756,617,ACCESSIBLE PATIENT ROOM,,,302,,,,,MER_3
11870,3757,617,ACCESSIBLE PATIENT ROOM,,,314,,,,,MER_3
11872,3758,617,OFFICE,,,95,,,,,MER_3
11873,3759,617,ACCESSIBLE PATIENT ROOM,,,316,,,,,MER_3
11875,3760,241,IT,,,213,,,,,MER_3
11876,3761,228,ELEC,,,251,,,,,MER_3
11879,3763,617,ACCESSIBLE PATIENT ROOM,,,308,,,,,MER_3
11881,3764,617,ACCESSIBLE PATIENT ROOM,,,313,,,,,MER_3
11883,3765,617,ACCESSIBLE PATIENT ROOM,,,316,,,,,MER_3
11885,3766A,617,OFFICE,,,108,,,,,MER_3
11886,3766,617,WAITING,,,311,,,,,MER_3
11888,3768,617,ACCESSIBLE TOILET,,,48,,,,,MER_3
11889,3769,617,ACCESSIBLE TOILET,,,49,,,,,MER_3
11890,FCM 3770,357,CORRIDOR,,,3096,,,,,MER_3
11891,FCM 3771,357,CORRIDOR,,,2039,,,,,MER_3
11467,1121,134,OFFICE,,,133,,,,,MER_1
11895,FCM 3775,357,SERVICE ELEVATOR LOBBY,,,256,,,,,MER_3
11897,FCM 3777,357,CORRIDOR,,,433,,,,,MER_3
11898,NRT 4701,2,ELEVATORS,,,836,,,,,MER_4
11904,FCM 4707,357,STAIR VESTIBULE,,,92,,,,,MER_4
11905,NRT 4708,2,STAIR,,,518,,,,,MER_4
11907,4710,618,ACCESSIBLE PATIENT ROOM,,,305,,,,,MER_4
11909,4711,618,ACCESSIBLE PATIENT ROOM,,,292,,,,,MER_4
11913,4714,618,ACCESSIBLE PATIENT ROOM,,,291,,,,,MER_4
11915,4715,618,NOURISHMENT,,,85,,,,,MER_4
11916,4716,618,ACCESSIBLE PATIENT ROOM,,,295,,,,,MER_4
11918,4717,618,OFFICE,,,95,,,,,MER_4
11919,4718,618,STAFF LOUNGE,,,132,,,,,MER_4
11922,4720,618,ACCESSIBLE PATIENT TOILET,,,83,,,,,MER_4
11923,4721,618,ACCESSIBLE ISOLATION ROOM,,,236,,,,,MER_4
11924,4721A,618,ACCESSIBLE PATIENT TOILET,,,82,,,,,MER_4
11925,4721B,618,ANTE ROOM,,,54,,,,,MER_4
11926,4723,618,PATIENT LOUNGE / DINING,,,714,,,,,MER_4
11927,4724,618,ACCESSIBLE PATIENT ROOM,,,297,,,,,MER_4
11929,4725,618,ACCESSIBLE PATIENT ROOM,,,300,,,,,MER_4
11931,4726,618,ACCESSIBLE PATIENT ROOM,,,300,,,,,MER_4
11934,4727,618,NURSE STATION,,,154,,,,,MER_4
11935,4728,618,MEDS,ASK DIANE: ROOM NO,,90,,,,,MER_4
11936,4729,618,ACCESSIBLE PATIENT ROOM,,,299,,,,,MER_4
11938,4730,618,ACCESSIBLE PATIENT ROOM,,,297,,,,,MER_4
11940,4731,236,JANITOR,,,46,,,,,MER_4
11941,FCM 4732,357,VESTIBULE,,,81,,,,,MER_4
11942,NRT 4733,2,STAIR,,,439,,,,,MER_4
11943,NRT 4-31,2,NRT,,,58,,,,,MER_4
11944,NRT 4-32,2,NRT,,,146,,,,,MER_4
11945,NRT 4-33,2,NRT,,,82,,,,,MER_4
11946,NRT 4-34,2,NRT,,,105,,,,,MER_4
11947,NRT 4-35,2,NRT,,,155,,,,,MER_4
11948,4734,618,EQUIPMENT STORAGE,,,155,,,,,MER_4
11949,4735,618,ACCESSIBLE PATIENT ROOM,,,281,,,,,MER_4
11951,4736,618,ACCESSIBLE PATIENT ROOM,,,290,,,,,MER_4
11953,4737,618,ACCESSIBLE PATIENT ROOM,,,298,,,,,MER_4
11955,4738,618,ACCESSIBLE PATIENT ROOM,,,298,,,,,MER_4
11957,4739,618,ACCESSIBLE PATIENT ROOM,,,290,,,,,MER_4
11959,4740,618,SOILED UTILITY,,,99,,,,,MER_4
11960,4741,618,ACCESSIBLE PATIENT ROOM,,,312,,,,,MER_4
11962,4743,618,ACCESSIBLE PATIENT ROOM,,,357,,,,,MER_4
11964,4744,618,CONFERENCE ROOM,,,164,,,,,MER_4
11965,4745,618,ACCESSIBLE PATIENT ROOM,,,347,,,,,MER_4
11967,4746,618,PHYSICAL THERAPY,,,424,,,,,MER_4
11968,4747,618,ACCESSIBLE PATIENT ROOM,,,358,,,,,MER_4
11970,4748,618,ACCESSIBLE PATIENT ROOM,,,349,,,,,MER_4
11972,4749,618,CLEAN UTILITY,,,159,,,,,MER_4
11973,4750,618,ACCESSIBLE PATIENT ROOM,,,361,,,,,MER_4
11975,4751,618,ACCESSIBLE PATIENT ROOM,,,363,,,,,MER_4
11978,4752,618,NURSE STATION,,,542,,,,,MER_4
11981,4753,618,MEDS,ASK DIANE: ROOM NO,,156,,,,,MER_4
11982,4754,618,STAFF TOILET,,,69,,,,,MER_4
11454,1144I,134,TRANSCRIPTION,,,626,,,,,MER_1
11455,1129A,491,CONTROL,,,177,,,,,MER_1
11983,4755,618,ACCESSIBLE PATIENT ROOM,,,312,,,,,MER_4
11985,4756,618,ACCESSIBLE PATIENT ROOM,,,302,,,,,MER_4
11987,4757,618,ACCESSIBLE PATIENT ROOM,,,314,,,,,MER_4
11989,4759,618,ACCESSIBLE PATIENT ROOM,,,316,,,,,MER_4
11991,4760,241,IT,,,230,,,,,MER_4
11992,4761,228,ELEC,,,250,,,,,MER_4
11995,4763,618,ACCESSIBLE PATIENT ROOM,,,308,,,,,MER_4
11997,4764,618,ACCESSIBLE PATIENT ROOM,,,313,,,,,MER_4
11999,4765,618,ACCESSIBLE PATIENT ROOM,,,316,,,,,MER_4
12001,4766A,618,OFFICE,,,108,,,,,MER_4
12002,4766,618,WAITING,,,311,,,,,MER_4
12004,FCM 4768,357,ACCESSIBLE TOILET,,,48,,,,,MER_4
12005,FCM 4769,357,ACCESSIBLE TOILET,,,49,,,,,MER_4
12006,FCM 4770,357,CORRIDOR,,,3096,,,,,MER_4
12007,FCM 4771,357,CORRIDOR,,,2039,,,,,MER_4
12010,FCM 4775,357,SERVICE ELEVATOR LOBBY,,,255,,,,,MER_4
12012,FCM 4777,357,CORRIDOR,,,451,,,,,MER_4
12013,NRT 5701,2,ELEVATORS,,,843,,,,,MER_5
12019,FCM 5707,357,STAIR VESTIBULE,,,76,,,,,MER_5
12020,NRT 5708,2,STAIR,,,633,,,,,MER_5
12021,5709,619,EQUIPMENT STORAGE,,,144,,,,,MER_5
12022,5710,619,PATIENT ROOM,,,285,,,,,MER_5
12024,5711,619,PATIENT ROOM,,,291,,,,,MER_5
12026,5712,619,PATIENT ROOM,,,280,,,,,MER_5
12028,5713,619,PATIENT ROOM,,,296,,,,,MER_5
12030,5714,236,JANITOR,,,44,,,,,MER_5
12031,5715,619,ACCESSIBLE PATIENT TOILET,,,73,,,,,MER_5
12032,5716,619,MULTIPURPOSE ROOM,,,123,,,,,MER_5
12033,5717,619,PATIENT ROOM,,,285,,,,,MER_5
12035,5718,619,ACCESSIBLE PATIENT ROOM,,,383,,,,,MER_5
12037,5719,619,MEDS,ASK DIANE: ROOM NO,,144,,,,,MER_5
12038,5720,619,SOILED UTILITY,,,152,,,,,MER_5
12039,5721,619,PATIENT ROOM,,,282,,,,,MER_5
12041,5722,619,PATIENT ROOM,,,292,,,,,MER_5
12043,5723,619,EQUIPMENT STORAGE,,,111,,,,,MER_5
12044,5724,619,OFFICE - SHARED,,,101,,,,,MER_5
12045,5725,619,PATIENT ROOM,,,293,,,,,MER_5
12047,5726,619,LINEN ALCOVE,,,25,,,,,MER_5
12048,5727,619,ACCESSIBLE ISOLATION ROOM,,,290,,,,,MER_5
12050,5728,619,ANTE ROOM,,,102,,,,,MER_5
12051,5729,619,ACCESSIBLE ISOLATION ROOM,,,288,,,,,MER_5
12054,FCM 5732,357,STAIR VESTIBULE,,,81,,,,,MER_5
12055,NRT 5733,2,STAIR,,,440,,,,,MER_5
12056,NRT 5-31,2,NRT,,,62,,,,,MER_5
12057,NRT 5-32,2,NRT,,,153,,,,,MER_5
12058,NRT 5-33,2,NRT,,,90,,,,,MER_5
12059,NRT 5-34,2,NRT,,,105,,,,,MER_5
12060,NRT 5-35,2,NRT,,,197,,,,,MER_5
12061,NRT 5-36,2,NRT,,,21,,,,,MER_5
12062,5734,619,EQUIPMENT STORAGE,,,147,,,,,MER_5
12063,5735A,619,ACCESSIBLE STAFF TOILET,,,65,,,,,MER_5
12064,5735,619,STAFF LOUNGE,,,204,,,,,MER_5
12065,5736,619,PATIENT ROOM,,,285,,,,,MER_5
12067,5737,619,PATIENT ROOM,,,293,,,,,MER_5
12069,5738,619,PATIENT ROOM,,,293,,,,,MER_5
12071,5739,619,PATIENT ROOM,,,283,,,,,MER_5
12074,5741,619,PATIENT ROOM,,,291,,,,,MER_5
12077,5743,619,PATIENT ROOM,,,317,,,,,MER_5
12079,5744,619,OFFICE - SHARED,,,127,,,,,MER_5
12080,5745,619,PATIENT ROOM,,,316,,,,,MER_5
12082,5746,619,PATIENT ROOM,,,316,,,,,MER_5
12084,5747,619,PATIENT ROOM,,,326,,,,,MER_5
12086,5748,619,PATIENT ROOM,,,311,,,,,MER_5
12088,5749,619,CLEAN UTILITY,,,151,,,,,MER_5
12089,5750,619,PATIENT ROOM,,,324,,,,,MER_5
12091,5751,619,PATIENT ROOM,,,325,,,,,MER_5
12093,5752,619,NURSE STATION,,,460,,,,,MER_5
12094,5752A,619,TELEMETRY,,,58,,,,,MER_5
12097,5755,619,PATIENT ROOM,,,312,,,,,MER_5
12099,5756,619,PATIENT ROOM,,,297,,,,,MER_5
12101,5757,619,PATIENT ROOM,,,309,,,,,MER_5
12103,5758,619,OFFICE - MGR,,,82,,,,,MER_5
12104,5759,619,PATIENT ROOM,,,297,,,,,MER_5
12106,5760,241,IT,,,229,,,,,MER_5
12107,5761,228,ELEC,,,247,,,,,MER_5
12108,5762,619,NOURISHMENT,,,143,,,,,MER_5
12109,5763,619,PATIENT ROOM,,,310,,,,,MER_5
12111,5764,619,PATIENT ROOM,,,302,,,,,MER_5
12113,5765,619,ACCESSIBLE PATIENT ROOM,,,344,,,,,MER_5
12115,5766,619,WAITING,,,440,,,,,MER_5
12117,FCM 5768,357,ACCESSIBLE TOILET,,,50,,,,,MER_5
12118,FCM 5769,357,ACCESSIBLE TOILET,,,53,,,,,MER_5
12119,FCM 5770,357,CORRIDOR,,,3174,,,,,MER_5
12120,FCM 5771,357,CORRIDOR,,,1938,,,,,MER_5
12124,FCM 5775,357,SERVICE ELEVATOR LOBBY,,,255,,,,,MER_5
12129,5780,619,PHYSICIAN WORK,,,121,,,,,MER_5
12130,5781,619,X-RAY ALCOVE,,,54,,,,,MER_5
12136,5787,619,CORRIDOR,ASK DIANE: FCM ??,,482,,,,,MER_5
12139,NRT 6701,2,ELEVATORS,,,843,,,,,MER_6
12145,FCM 6707,357,STAIR VESTIBULE,,,76,,,,,MER_6
12146,NRT 6708,2,STAIR,,,395,,,,,MER_6
12147,6709,22,CORRIDOR,ASK DIANE:  COMMON,,434,,,,,MER_6
12148,6710,22,PATIENT ROOM,,,285,,,,,MER_6
12150,6711,22,PATIENT ROOM,,,291,,,,,MER_6
12152,6712,22,PATIENT ROOM,,,280,,,,,MER_6
12154,6713,22,PATIENT ROOM,,,296,,,,,MER_6
12156,6714,236,JANITOR,,,44,,,,,MER_6
12157,6715,22,TUB ROOM,,,108,,,,,MER_6
12158,6716,22,STORAGE,,,87,,,,,MER_6
12159,6717,22,PATIENT ROOM,,,285,,,,,MER_6
12161,6718,22,ACCESSIBLE PATIENT ROOM,,,383,,,,,MER_6
12163,6719,22,MEDS,ASK DIANE: ROOM NO,,144,,,,,MER_6
12164,6720,22,SOILED UTILITY,,,152,,,,,MER_6
12165,6721,22,PATIENT ROOM,,,282,,,,,MER_6
12167,6722,22,PATIENT ROOM,,,292,,,,,MER_6
12169,6723,22,EQUIPMENT STORAGE,,,111,,,,,MER_6
12170,6724,22,OFFICE - SHARED,,,101,,,,,MER_6
12171,6725,22,PATIENT ROOM,,,293,,,,,MER_6
12173,6726,22,LINEN ALCOVE,,,25,,,,,MER_6
12174,6727,22,ACCESSIBLE ISOLATION ROOM,,,290,,,,,MER_6
12176,6728,22,ANTE ROOM,,,102,,,,,MER_6
12177,6729,22,ACCESSIBLE ISOLATION ROOM,,,288,,,,,MER_6
12180,6734,22,EQUIPMENT STORAGE,,,107,,,,,MER_6
12181,NRT 6733,2,STAIR,,,445,,,,,MER_6
12182,NRT 6-31,2,NRT,,,62,,,,,MER_6
12183,NRT 6-32,2,NRT,,,153,,,,,MER_6
12184,NRT 6-33,2,NRT,,,90,,,,,MER_6
12185,NRT 6-34,2,NRT,,,105,,,,,MER_6
12186,NRT 6-35,2,NRT,,,197,,,,,MER_6
12187,NRT 6-36,2,NRT,,,21,,,,,MER_6
12188,FCM 6732,357,STAIR VESTIBULE,,,113,,,,,MER_6
12189,6735A,22,ACCESSIBLE STAFF TOILET,,,67,,,,,MER_6
12190,6735,22,STAFF LOUNGE,,,204,,,,,MER_6
12191,6736,22,PATIENT ROOM,,,285,,,,,MER_6
12193,6737,22,PATIENT ROOM,,,293,,,,,MER_6
12195,6738,22,PATIENT ROOM,,,293,,,,,MER_6
12197,6739,22,PATIENT ROOM,,,283,,,,,MER_6
12200,6741,22,PATIENT ROOM,,,291,,,,,MER_6
12203,6743,22,PATIENT ROOM,,,317,,,,,MER_6
12205,6744,22,OFFICE - SHARED,,,127,,,,,MER_6
12206,6745,22,PATIENT ROOM,,,316,,,,,MER_6
12208,6746,22,PATIENT ROOM,,,316,,,,,MER_6
12210,6747,22,PATIENT ROOM,,,326,,,,,MER_6
12212,6748,22,PATIENT ROOM,,,311,,,,,MER_6
12214,6749,22,CLEAN UTILITY,,,151,,,,,MER_6
12215,6750,22,PATIENT ROOM,,,324,,,,,MER_6
12217,6751,22,PATIENT ROOM,,,325,,,,,MER_6
12219,6752,22,NURSE STATION,,,460,,,,,MER_6
12220,6752A,22,TELEMETRY,,,58,,,,,MER_6
12223,6755,22,PATIENT ROOM,,,312,,,,,MER_6
12225,6756,22,PATIENT ROOM,,,297,,,,,MER_6
12227,6757,22,PATIENT ROOM,,,309,,,,,MER_6
12229,6758,22,OFFICE - MGR,,,82,,,,,MER_6
12230,6759,22,PATIENT ROOM,,,297,,,,,MER_6
12232,6760,241,IT,,,229,,,,,MER_6
12233,6761,228,ELEC,,,247,,,,,MER_6
12234,6762,22,NOURISHMENT,,,143,,,,,MER_6
12235,6763,22,PATIENT ROOM,,,310,,,,,MER_6
12237,6764,22,PATIENT ROOM,,,302,,,,,MER_6
12239,6765,22,ACCESSIBLE PATIENT ROOM,,,344,,,,,MER_6
12241,6766,22,WAITING,,,439,,,,,MER_6
12243,FCM 6768,357,ACCESSIBLE TOILET,,,50,,,,,MER_6
12244,FCM 6769,357,ACCESSIBLE TOILET,,,53,,,,,MER_6
12245,FCM 6770,357,CORRIDOR,,,3095,,,,,MER_6
12246,FCM 6771,357,CORRIDOR,,,1939,,,,,MER_6
12250,FCM 6775,357,SERVICE ELEVATOR LOBBY,,,255,,,,,MER_6
12255,6780,22,PHYSICIAN WORK,,,121,,,,,MER_6
12256,6781,22,X-RAY ALCOVE,,,54,,,,,MER_6
12263,NRT 7701,2,ELEVATORS,,,843,,,,,MER_7
12269,FCM 7707,357,STAIR VESTIBULE,,,76,,,,,MER_7
12270,NRT 7708,2,STAIR,,,395,,,,,MER_7
12271,7709,620,EQUIPMENT STORAGE,,,434,,,,,MER_7
12272,7710,620,PATIENT ROOM,,,285,,,,,MER_7
12274,7711,620,PATIENT ROOM,,,291,,,,,MER_7
12276,7712,620,PATIENT ROOM,,,280,,,,,MER_7
12278,7713,620,PATIENT ROOM,,,296,,,,,MER_7
12280,7714,236,JANITOR,,,44,,,,,MER_7
12281,7715,620,ACCESSIBLE PATIENT TOILET,,,73,,,,,MER_7
12282,7716,620,MULTIPURPOSE ROOM,,,123,,,,,MER_7
12283,7717,620,PATIENT ROOM,,,285,,,,,MER_7
12285,7718,620,ACCESSIBLE PATIENT ROOM,,,383,,,,,MER_7
12287,7719,620,MEDS,ASK DIANE: ROOM NO,,144,,,,,MER_7
12288,7720,620,SOILED UTILITY,,,152,,,,,MER_7
12289,7721,620,PATIENT ROOM,,,282,,,,,MER_7
12291,7722,620,PATIENT ROOM,,,292,,,,,MER_7
12293,7723,620,EQUIPMENT STORAGE,,,111,,,,,MER_7
12294,7724,620,OFFICE - SHARED,,,101,,,,,MER_7
12295,7725,620,PATIENT ROOM,,,293,,,,,MER_7
12297,7726,620,LINEN ALCOVE,,,25,,,,,MER_7
12298,7727,620,ACCESSIBLE ISOLATION ROOM,,,290,,,,,MER_7
12300,7728,620,ANTE ROOM,,,102,,,,,MER_7
12301,7729,620,ACCESSIBLE ISOLATION ROOM,,,288,,,,,MER_7
12304,FCM 7732,357,STAIR VESTIBULE,,,113,,,,,MER_7
12305,NRT 7733,2,STAIR,,,448,,,,,MER_7
12306,NRT 7-31,2,NRT,,,62,,,,,MER_7
12307,NRT 7-32,2,NRT,,,153,,,,,MER_7
12308,NRT 7-33,2,NRT,,,90,,,,,MER_7
12309,NRT 7-34,2,NRT,,,105,,,,,MER_7
12310,NRT 7-35,2,NRT,,,197,,,,,MER_7
12311,NRT 7-36,2,NRT,,,21,,,,,MER_7
12312,7734,620,EQUIPMENT STORAGE,,,104,,,,,MER_7
12313,7735A,620,ACCESSIBLE STAFF TOILET,,,67,,,,,MER_7
12314,7735,620,STAFF LOUNGE,,,204,,,,,MER_7
12315,7736,620,PATIENT ROOM,,,285,,,,,MER_7
12317,7737,620,PATIENT ROOM,,,293,,,,,MER_7
12319,7738,620,PATIENT ROOM,,,293,,,,,MER_7
12321,7739,620,PATIENT ROOM,,,283,,,,,MER_7
12324,7741,620,PATIENT ROOM,,,291,,,,,MER_7
12327,7743,620,PATIENT ROOM,,,317,,,,,MER_7
12329,7744,620,OFFICE - SHARED,,,127,,,,,MER_7
12330,7745,620,PATIENT ROOM,,,316,,,,,MER_7
12332,7746,620,PATIENT ROOM,,,316,,,,,MER_7
12334,7747,620,PATIENT ROOM,,,326,,,,,MER_7
12336,7748,620,PATIENT ROOM,,,311,,,,,MER_7
12338,7749,620,CLEAN UTILITY,,,151,,,,,MER_7
12339,7750,620,PATIENT ROOM,,,324,,,,,MER_7
12341,7751,620,PATIENT ROOM,,,325,,,,,MER_7
12343,7752,620,NURSE STATION,,,460,,,,,MER_7
12344,7752A,620,TELEMETRY,,,58,,,,,MER_7
12347,7755,620,PATIENT ROOM,,,312,,,,,MER_7
12349,7756,620,PATIENT ROOM,,,297,,,,,MER_7
12351,7757,620,PATIENT ROOM,,,309,,,,,MER_7
12353,7758,620,OFFICE - MGR,,,82,,,,,MER_7
12354,7759,620,PATIENT ROOM,,,297,,,,,MER_7
12356,7760,241,IT,,,229,,,,,MER_7
12357,7761,228,ELEC,,,247,,,,,MER_7
12358,7762,620,NOURISHMENT,,,143,,,,,MER_7
12359,7763,620,PATIENT ROOM,,,310,,,,,MER_7
12361,7764,620,PATIENT ROOM,,,302,,,,,MER_7
12363,7765,620,ACCESSIBLE PATIENT ROOM,,,344,,,,,MER_7
12365,7766,620,WAITING,,,440,,,,,MER_7
12367,FCM 7768,357,ACCESSIBLE TOILET,,,50,,,,,MER_7
12368,FCM 7769,357,ACCESSIBLE TOILET,,,53,,,,,MER_7
12369,FCM 7770,357,CORRIDOR,,,3093,,,,,MER_7
12370,FCM 7771,357,CORRIDOR,,,1939,,,,,MER_7
12374,FCM 7775,357,SERVICE ELEVATOR LOBBY,,,255,,,,,MER_7
12379,7780,620,PHYSICIAN WORK,,,121,,,,,MER_7
12380,7781,620,X-RAY ALCOVE,,,54,,,,,MER_7
12388,NRT 8701,2,ELEVATORS,,,843,,,,,MER_8
12394,FCM 8707,357,STAIR VESTIBULE,,,76,,,,,MER_8
12395,NRT 8708,2,STAIR,,,395,,,,,MER_8
12396,8709,621,EQUIPMENT STORAGE,,,434,,,,,MER_8
12397,8710,621,PATIENT ROOM,,,285,,,,,MER_8
12399,8711,621,PATIENT ROOM,,,291,,,,,MER_8
12401,8712,621,PATIENT ROOM,,,280,,,,,MER_8
12403,8713,621,PATIENT ROOM,,,296,,,,,MER_8
12405,8714,236,JANITOR,,,44,,,,,MER_8
12406,8715,621,ACCESSIBLE PATIENT TOILET,,,73,,,,,MER_8
12407,8716,621,MULTIPURPOSE ROOM,,,123,,,,,MER_8
12408,8717,621,PATIENT ROOM,,,285,,,,,MER_8
12410,8718,621,ACCESSIBLE PATIENT ROOM,,,383,,,,,MER_8
12412,8719,621,MEDS,ASK DIANE: ROOM NO,,144,,,,,MER_8
12413,8720,621,SOILED UTILITY,,,152,,,,,MER_8
12414,8721,621,PATIENT ROOM,,,282,,,,,MER_8
12416,8722,621,PATIENT ROOM,,,292,,,,,MER_8
12418,8723,621,EQUIPMENT STORAGE,,,111,,,,,MER_8
12419,8724,621,OFFICE - SHARED,,,101,,,,,MER_8
12420,8725,621,PATIENT ROOM,,,293,,,,,MER_8
12422,8726,621,LINEN ALCOVE,,,25,,,,,MER_8
12423,8727,621,ACCESSIBLE ISOLATION ROOM,,,290,,,,,MER_8
12425,8728,621,ANTE ROOM,,,102,,,,,MER_8
12426,8729,621,ACCESSIBLE ISOLATION ROOM,,,288,,,,,MER_8
12429,FCM 8732,357,STAIR VESTIBULE,,,113,,,,,MER_8
